model,relation,object,has_prompt_tuning,spearman
bert-base,color,water bottle,False,0.5536577835807514
bert-base,color,sticker,False,0.7132867132867133
bert-base,color,thing,False,0.6057513390397499
bert-base,color,speaker,False,-0.08577796647025725
bert-base,color,fire alarm,False,0.35478743759344955
bert-base,color,scarf,False,0.7040291006800381
bert-base,color,trouser,False,0.38443006707558064
bert-base,color,banner,False,0.8671328671328673
bert-base,color,lighting,False,0.12955005512625914
bert-base,color,pine tree,False,0.39304183206703214
bert-base,color,vehicle,False,0.5989501304292861
bert-base,color,blouse,False,0.7355527917552636
bert-base,color,water,False,0.17894846998473848
bert-base,color,oven,False,-0.39769784454391993
bert-base,color,dishwasher,False,-0.2953926244904183
bert-base,color,liquid,False,0.6701795640604912
bert-base,color,painting,False,0.9084732316131584
bert-base,color,kettle,False,0.18661653741533044
bert-base,color,fridge,False,-0.32751587197734583
bert-base,color,mixer,False,0.10844069758957314
bert-base,color,kitchen drawer,False,-0.04367131467411468
bert-base,color,leg,False,0.3356643356643357
bert-base,color,stand,False,0.06678475954023655
bert-base,color,traffic light,False,0.5728398892115094
bert-base,color,taxi cab,False,0.28490506352201256
bert-base,color,purse,False,0.3706293706293707
bert-base,color,sunglass,False,0.6877235317060538
bert-base,color,cloud,False,0.08421104469870046
bert-base,color,phone,False,-0.021015794050150388
bert-base,color,circle,False,0.8601398601398602
bert-base,color,word,False,0.8511396590310907
bert-base,color,hinge,False,-0.17935392989235607
bert-base,color,counter top,False,0.1957807216292501
bert-base,color,tray,False,0.1188811188811189
bert-base,color,desktop,False,-0.05824643299811065
bert-base,color,panel,False,0.7964961311085419
bert-base,color,rack,False,-0.1398289635141202
bert-base,color,dial,False,0.14597786213981
bert-base,color,candle,False,0.7670764828304892
bert-base,color,lamp base,False,0.5063696835418333
bert-base,color,bookcase,False,0.4589474270035978
bert-base,color,mattress,False,0.19602741487345912
bert-base,color,ottoman,False,0.6843811966861907
bert-base,color,piano,False,0.23865266204187083
bert-base,color,flame,False,0.7564057043286321
bert-base,color,house,False,0.6830133066298876
bert-base,color,dirt,False,0.5946262856453788
bert-base,color,adapter,False,0.04367131467411468
bert-base,color,trophy,False,-0.2203982566868399
bert-base,color,basket,False,0.49650349650349657
bert-base,color,countertop,False,0.0797625162193241
bert-base,color,foam,False,0.30569920271880274
bert-base,color,sand,False,0.6090955784021113
bert-base,color,marking,False,0.8380489500927584
bert-base,color,mulch,False,0.5321811563901744
bert-base,color,robe,False,0.7882314887134654
bert-base,color,rim,False,0.34035297232391437
bert-base,color,overall,False,0.4295919942971551
bert-base,color,electrical cord,False,0.1343891809066097
bert-base,color,fan,False,-0.2506358189918392
bert-base,color,closet,False,0.07525794130770141
bert-base,color,bikini top,False,0.5913123959890827
bert-base,color,lounge chair,False,0.3360453354413985
bert-base,color,coaster,False,0.17935392989235607
bert-base,color,stage,False,0.23114939115936867
bert-base,color,ladder,False,-0.03157914176201268
bert-base,color,roadway,False,-0.08600907578023019
bert-base,color,motorcycle,False,0.7902097902097903
bert-base,color,lawn,False,0.4730499167912661
bert-base,color,cover,False,0.8951048951048951
bert-base,color,garage,False,0.018413443037884846
bert-base,color,detail,False,0.707257916208145
bert-base,color,shopping bag,False,0.6186769578832912
bert-base,color,camera,False,0.2276721756467031
bert-base,color,collar,False,0.4413316750531582
bert-base,color,wagon,False,0.6344962272121234
bert-base,color,radiator,False,-0.4373192721497651
bert-base,color,shutter,False,0.44231940812534276
bert-base,color,cone,False,0.795097541564023
bert-base,color,binder,False,0.2655249451624019
bert-base,color,crib,False,0.2183565733705734
bert-base,color,yard,False,0.4803844614152615
bert-base,color,petal,False,0.40846083281831924
bert-base,color,body of water,False,0.4803844614152615
bert-base,color,cane,False,0.09178948540071956
bert-base,color,steering wheel,False,0.15809746099487176
bert-base,color,weed,False,0.6490316819789472
bert-base,color,china,False,0.30569920271880274
bert-base,color,design,False,0.9160839160839163
bert-base,color,stovetop,False,0.2150226894505755
bert-base,color,drawer pull,False,-0.17739371879672478
bert-base,color,snow,False,0.3477677046548338
bert-base,color,home,False,0.4202064094863697
bert-base,color,hoodie,False,0.7215422623884966
bert-base,color,meter,False,0.07830421195446947
bert-base,color,sandal,False,0.416813248661316
bert-base,color,carpeting,False,0.39769784454391993
bert-base,color,concrete,False,0.10137396037394038
bert-base,color,streetlight,False,0.38140233324845096
bert-base,color,mat,False,0.535902748278835
bert-base,color,piece,False,0.6620265192514238
bert-base,color,seaweed,False,0.430045378901151
bert-base,color,tarp,False,0.6690306744437988
bert-base,color,teddy bear,False,0.18213688176797005
bert-base,color,nametag,False,0.04367131467411468
bert-base,color,lamppost,False,-0.12850527956100735
bert-base,color,drink,False,0.5961431088893723
bert-base,color,rubber tire,False,0.30569920271880274
bert-base,color,face,False,0.7972027972027973
bert-base,color,vegetation,False,0.6976000890454686
bert-base,color,stair,False,0.36620626390607935
bert-base,color,body,False,0.7372420695732474
bert-base,color,ribbon,False,0.8251748251748254
bert-base,color,arm chair,False,-0.13101394402234404
bert-base,color,bed skirt,False,0.2183565733705734
bert-base,color,pattern,False,0.810531305224992
bert-base,color,hardware,False,-0.4803844614152615
bert-base,color,quilt,False,0.8808300566003597
bert-base,color,hamper,False,0.24190052563189746
bert-base,color,toy,False,0.7202797202797203
bert-base,color,blow dryer,False,-0.4730499167912661
bert-base,color,candle holder,False,0.3665058567365536
bert-base,color,tulip,False,0.1871519268441976
bert-base,color,loveseat,False,-0.2150226894505755
bert-base,color,sausage,False,0.17440002226136714
bert-base,color,i,False,0.13101394402234404
bert-base,color,tall building,False,0.13101394402234404
bert-base,color,dispenser,False,-0.09378005518782033
bert-base,color,taillight,False,0.10213577748902336
bert-base,color,tarmac,False,0.3488000445227343
bert-base,color,airplane,False,0.5183895865703763
bert-base,color,name,False,0.7323649216501578
bert-base,color,food,False,0.8506269373019603
bert-base,color,ballon,False,0.4803844614152615
bert-base,color,balloon,False,0.7760442837613132
bert-base,color,giraffe,False,0.7642037012804738
bert-base,color,hoof,False,0.2329857319924426
bert-base,color,monkey,False,0.5507369124043173
bert-base,color,windmill,False,0.04367131467411468
bert-base,color,lace,False,0.9473742528603804
bert-base,color,goat,False,0.26626940799136295
bert-base,color,tennis shoe,False,0.6291827346159128
bert-base,color,r,False,0.2937263532823025
bert-base,color,athletic shoe,False,0.24190052563189746
bert-base,color,basketball,False,0.17032434810043484
bert-base,color,smoke stack,False,0.04367131467411468
bert-base,color,buoy,False,0.5148307865065466
bert-base,color,pedestrian sign,False,0.39304183206703214
bert-base,color,backhoe,False,0.39304183206703214
bert-base,color,cylinder,False,-0.30662207033593325
bert-base,color,milk carton,False,0.2183565733705734
bert-base,color,racket,False,0.7902097902097903
bert-base,color,soda can,False,0.46229878231873733
bert-base,color,switch plate,False,0.04367131467411468
bert-base,color,ceiling tile,False,0.13101394402234404
bert-base,color,steeple,False,0.5027704555360718
bert-base,color,glove,False,0.6853146853146854
bert-base,color,pickup,False,0.5004955273364914
bert-base,color,suitcase,False,0.7552447552447553
bert-base,color,girl,False,0.6197336773795189
bert-base,color,suit jacket,False,0.23652495839563306
bert-base,color,cake,False,0.7390554240969553
bert-base,color,corner,False,0.06256194091706142
bert-base,color,bar stool,False,-0.029123216499055325
bert-base,color,twig,False,0.17739371879672478
bert-base,color,date,False,0.4188590920951164
bert-base,color,lane,False,-0.13101394402234404
bert-base,color,drive,False,-0.04367131467411468
bert-base,color,platform,False,-0.007251137838120373
bert-base,color,blue sign,False,0.04367131467411468
bert-base,color,star,False,0.6631619770022662
bert-base,color,cell,False,0.13101394402234404
bert-base,color,cellbar,False,0.2183565733705734
bert-base,color,neck,False,0.5623666131275534
bert-base,color,washer,False,0.13101394402234404
bert-base,color,suit coat,False,0.15051588261540283
bert-base,color,decoration,False,0.8111888111888113
bert-base,color,styrofoam cup,False,-0.13101394402234404
bert-base,color,bikini,False,0.7652457077368608
bert-base,color,basin,False,0.0046033607594712115
bert-base,color,dress shirt,False,0.4314105813833818
bert-base,color,hardwood floor,False,0.4803844614152615
bert-base,color,boarder,False,0.360163004829714
bert-base,color,french fry,False,0.28490506352201256
bert-base,color,packet,False,0.40906856111301193
bert-base,color,magnet,False,0.7523728093483061
bert-base,color,molding,False,0.715599033976788
bert-base,color,clip,False,0.15465944314581095
bert-base,color,electrical outlet,False,0.04367131467411468
bert-base,color,alarm,False,0.39304183206703214
bert-base,color,food truck,False,0.2902806307582769
bert-base,color,paper cup,False,0.13101394402234404
bert-base,color,platter,False,0.6953208427626525
bert-base,color,dash,False,0.596631655104677
bert-base,color,open sign,False,0.6504436355879909
bert-base,color,telephone pole,False,-0.2183565733705734
bert-base,color,rear light,False,0.39304183206703214
bert-base,color,divider,False,0.6537215349329232
bert-base,color,bracket,False,-0.14686317664115126
bert-base,color,box car,False,0.7382309028213248
bert-base,color,triangle,False,0.8613463314991642
bert-base,color,graffiti,False,0.8231186002975569
bert-base,color,bouquet,False,0.38240695345830195
bert-base,color,text,False,0.7972792489909618
bert-base,color,brick wall,False,0.5075760589835357
bert-base,color,pamphlet,False,0.46229878231873733
bert-base,color,business card,False,-0.04367131467411468
bert-base,color,lock,False,-0.0935759634220988
bert-base,color,wallet,False,0.3304421474425904
bert-base,color,base board,False,0.04367131467411468
bert-base,color,framed window,False,0.13101394402234404
bert-base,color,sill,False,0.30569920271880274
bert-base,color,houseplant,False,0.30569920271880274
bert-base,color,cupboard,False,0.41305268430323794
bert-base,color,rocking chair,False,0.12363804643408093
bert-base,color,electrical box,False,-0.2183565733705734
bert-base,color,grout,False,-0.07924512516161114
bert-base,color,diamond,False,0.8315840663996672
bert-base,color,cork,False,0.13101394402234404
bert-base,color,muffler,False,-0.4803844614152615
bert-base,color,section,False,0.8310065219407187
bert-base,color,pine needle,False,0.13101394402234404
bert-base,color,bonnet,False,0.04367131467411468
bert-base,color,directional sign,False,-0.04367131467411468
bert-base,color,e,False,0.26340279457695503
bert-base,color,exhaust,False,-0.41391867719235786
bert-base,color,horizon,False,0.5140211182440294
bert-base,color,tanktop,False,0.3104024006828078
bert-base,color,tan building,False,0.2183565733705734
bert-base,color,paw,False,0.47510909369441956
bert-base,color,deer,False,0.39304183206703214
bert-base,color,hillside,False,0.3488000445227343
bert-base,color,cow,False,0.39881258109662054
bert-base,color,storefront,False,0.2183565733705734
bert-base,color,traffic pole,False,0.04367131467411468
bert-base,color,cowboy hat,False,0.21175459493567578
bert-base,color,jersey,False,0.8239640937886785
bert-base,color,arch,False,0.39856523454823645
bert-base,color,lane divider,False,0.39304183206703214
bert-base,color,package,False,0.7555398601493124
bert-base,color,front tire,False,0.30569920271880274
bert-base,color,hoody,False,-0.2183565733705734
bert-base,color,stall,False,0.04367131467411468
bert-base,color,mudflap,False,0.13101394402234404
bert-base,color,flyer,False,0.23114939115936867
bert-base,color,bang,False,-0.10213577748902336
bert-base,color,newspaper stand,False,0.30569920271880274
bert-base,color,construction vehicle,False,0.39304183206703214
bert-base,color,painted,False,0.4803844614152615
bert-base,color,beer bottle,False,-0.07525794130770141
bert-base,color,plane tail,False,0.2183565733705734
bert-base,color,trashcans,False,-0.04367131467411468
bert-base,color,slack,False,0.1164928659962213
bert-base,color,sandles,False,0.34403630312092076
bert-base,color,leave,False,0.5106788874451168
bert-base,color,limb,False,0.360163004829714
bert-base,color,speck,False,0.5068698018697019
bert-base,color,vegetable,False,0.7474492959290268
bert-base,color,bagel,False,0.05375567236264388
bert-base,color,truck cab,False,0.23114939115936867
bert-base,color,winter coat,False,0.2623915632898591
bert-base,color,crest,False,0.07525794130770141
bert-base,color,podium,False,-0.12955005512625914
bert-base,color,tennis court,False,0.5552480484044199
bert-base,color,bathroom toilet,False,0.04367131467411468
bert-base,color,artwork,False,0.3072549338995135
bert-base,color,step stool,False,-0.13101394402234404
bert-base,color,wheelchair,False,0.04367131467411468
bert-base,color,siren,False,0.4803844614152615
bert-base,color,bleacher,False,-0.5118828012335194
bert-base,color,banana leaf,False,0.46229878231873733
bert-base,color,flower vase,False,0.13101394402234404
bert-base,color,cattle,False,0.49566322116388556
bert-base,color,cloudy,False,0.30569920271880274
bert-base,color,under shirt,False,0.13101394402234404
bert-base,color,car seat,False,-0.08600907578023019
bert-base,color,plank,False,0.3594902115533113
bert-base,color,streetsign,False,0.4803844614152615
bert-base,color,snowflake,False,0.10751134472528776
bert-base,color,wristband,False,0.7543906087591917
bert-base,color,denim jean,False,-0.04367131467411468
bert-base,color,slipper,False,0.0036392762228428894
bert-base,color,seashell,False,0.13101394402234404
bert-base,color,ghost,False,0.4803844614152615
bert-base,color,pepper shaker,False,-0.13101394402234404
bert-base,color,freezer door,False,-0.04367131467411468
bert-base,color,checker,False,0.3238751378156479
bert-base,color,berry,False,0.3702808954879892
bert-base,color,dalmation,False,0.39304183206703214
bert-base,color,crossing sign,False,0.21635795569514693
bert-base,color,kite,False,0.7972027972027973
bert-base,color,visor,False,0.612691249227479
bert-base,color,wetsuit,False,0.7746670967243986
bert-base,color,filling,False,0.3924164082473003
bert-base,color,bun,False,0.0826105368606476
bert-base,color,frisbee,False,0.33975533714409795
bert-base,color,skull,False,0.04367131467411468
bert-base,color,wet suit,False,0.810025907756234
bert-base,color,trash bag,False,0.08600907578023019
bert-base,color,cat tail,False,0.4803844614152615
